Id,Class,split,image,unknown_ratio,quality,pixel_sha256
K8eq1QCw0xEiuYFAIaHZ,2,train,images/train/class_2/K8eq1QCw0xEiuYFAIaHZ.png,0.001146,normal,e1682e1ce6a9fa2a9d6780a2ee6e94d1a6ed673fa60a3773b9c7c2675f627638
KF7NGoQSk8v9OE0nrwy2,9,train,images/train/class_9/KF7NGoQSk8v9OE0nrwy2.png,0.002116,normal,9905a249ea2706cb07c446be27d993b8ccbdb9ae15d51868b61fe0cd94fa0838
KGTOj6HAvNqWUcP27bCf,8,train,images/train/class_8/KGTOj6HAvNqWUcP27bCf.png,0.500427,caution,bf9a7464b43613af966e5e09a5d7cfa8be5cfade57e470b87315cbce75c199e1
KcfgCTNF3aMdqJ0jyWSG,6,val,images/val/class_6/KcfgCTNF3aMdqJ0jyWSG.png,0.016978,normal,0d3c9c27c67f301d1318ceb1774d6ceb0c484e6ca1640118a4ebbd4b82cceb84
KfQ58FVTkB9sb1i4u7zH,4,train,images/train/class_4/KfQ58FVTkB9sb1i4u7zH.png,0.0,normal,17cc0e4d820ecca13f4106ff13034ebc7f13c9dcd97a92eb8539f706fe5cecd3
Kfn9jdUWrz5cm03hiu7S,2,train,images/train/class_2/Kfn9jdUWrz5cm03hiu7S.png,0.011022,normal,8e5f1d41bd2759916e58975fbf745a8ad4da937a08c8e35737a407509ce88dba
L5MO1uWhDZ2yplTkoRUd,4,test,images/test/class_4/L5MO1uWhDZ2yplTkoRUd.png,0.389289,normal,21d5bfa9754f8868e303acf06813bbbcc6939cb9ac5fdf7d37426670573d64bb
LfVY3tPrRZHGQ2SdJm5x,4,val,images/val/class_4/LfVY3tPrRZHGQ2SdJm5x.png,0.53905,caution,7ae6db5c94742caa590ad06786c8c8729e911c31754bf4333b0000f2a0993eeb
a29m3nUocvzC8hBOWkTL,3,val,images/val/class_3/a29m3nUocvzC8hBOWkTL.png,0.655661,caution,4dcea61cc9de1bd203d05201ab1d8f8bf8f652f68950a6a27d7ebefd19623126
a2UF0Vkeh5P74psmiR6v,3,val,images/val/class_3/a2UF0Vkeh5P74psmiR6v.png,0.636649,caution,e76eb393338d67898454d835af23f6fab2cc9575623777a29fe9b653763ffa5c
a3BszoA7hXZc0EuHjmwi,3,train,images/train/class_3/a3BszoA7hXZc0EuHjmwi.png,0.636628,caution,52f9e46fe35d2d9c7465b874f2fec6d359265c180bd25959042ff535ca0e2392
a3UjzHb2mkQxnJdtZsRV,6,val,images/val/class_6/a3UjzHb2mkQxnJdtZsRV.png,0.024518,normal,c9cb77a6df2b4b68a07e05b401d319d222a7223fe6f2eee7702bf6a8ddfd1283
a5btWIHhlzjuXiBykZG6,8,train,images/train/class_8/a5btWIHhlzjuXiBykZG6.png,0.001352,normal,c32b39372db94e729d843154b2ba5cf5a143057cfdd5eb4d673adb7017b14bb5
a5n3BtqdsJlZfup90MS7,7,train,images/train/class_7/a5n3BtqdsJlZfup90MS7.png,0.992018,review,75dbb1d696ca7e3cacbc84b1bb1e398fcf41462a0d6e9a66909e226713dae90e
a6yPugSArOdWK1zQ0c7I,3,train,images/train/class_3/a6yPugSArOdWK1zQ0c7I.png,0.66178,caution,0fa7999bfb5808d923def0bce67fe59698093aaccea5947181e6d56ca6a68880
a7ugQM5sWX6R4fibeJFj,1,train,images/train/class_1/a7ugQM5sWX6R4fibeJFj.png,0.002956,normal,d36fb60f599c1493d08f93f0134ef55f8142df842e5fbcbf8249eee179e884b7
a8hZBDrjGiMdtzSklFNV,7,train,images/train/class_7/a8hZBDrjGiMdtzSklFNV.png,0.001535,review,38f57e778281cf4e35d2385a9125563e15c07a526d2e17357539721d19fed798
aFjtGgxzWAseZRiLJK8I,8,val,images/val/class_8/aFjtGgxzWAseZRiLJK8I.png,0.047493,normal,40a7c009ad0089ac8c1396ffbcd3e1cb6301e4f2ed311b1abcb99e2a5235b5e4
aIKU0rgABR7pNQzhZyTu,2,train,images/train/class_2/aIKU0rgABR7pNQzhZyTu.png,0.003013,normal,52f9c36317d7a98cdfd6ad5f477472149bfdaea1ac5aad01f6e2e8e75cad3cd3
aJHlbn3Ueqs5cZQyiKzC,8,val,images/val/class_8/aJHlbn3Ueqs5cZQyiKzC.png,0.70076,caution,b5a33a3f2c01b7b2aef4d5a439abcfd1f325a22e06b08265bc8755bf6a701fe6
aKDbZWFzy9XfPO051nls,6,val,images/val/class_6/aKDbZWFzy9XfPO051nls.png,0.001083,normal,ee51d9995389c97d2dfc51deb220df0c2c1136355e45de08933c550b8475e812
aKH9GvftsjAQzeUwi0bL,3,train,images/train/class_3/aKH9GvftsjAQzeUwi0bL.png,0.636649,caution,908bcc9f5c4d1562b001204c2aa7352e57c2fcf3361dd0561cd2058e96dd474c
aNRflB3AsYTuZhWHQL4z,4,train,images/train/class_4/aNRflB3AsYTuZhWHQL4z.png,0.376002,normal,b788b56c1d13d77ef2c21775470264aeec19ead7a6875daa080f1a1e97f46822
aPU2SW8Kt5OfDzXZ3YqC,8,val,images/val/class_8/aPU2SW8Kt5OfDzXZ3YqC.png,0.72163,caution,d57a3bf1d81857e26e9749aa4adf55d41d1b4456ab488b943dd9da9d5704641f
aXbDi405xeqQynl69Yk2,7,test,images/test/class_7/aXbDi405xeqQynl69Yk2.png,0.991102,review,2af93e23e6ffc4d2253ffb1c19c8ebda67d70e507e3bf6b21bf1171e13a96410
aYvLmPcHznMh8w0uFDkA,4,train,images/train/class_4/aYvLmPcHznMh8w0uFDkA.png,0.480759,normal,55f5e503f7e0a2f360aec69b1fa3446da4984b60b625e92e924f6909406573cd
aZKEkJF7CQtNSDf64d0P,4,train,images/train/class_4/aZKEkJF7CQtNSDf64d0P.png,0.49499,normal,3b122ce6f361d51fe1d6562187ad9f4f2322a9df64a54aef8afef650af32cded
aeYfI1yn7sPiR49EW5xp,8,train,images/train/class_8/aeYfI1yn7sPiR49EW5xp.png,0.067446,normal,d03b44a2d63c7e90618ae2f95c75048935d0df04f07a640aac2642f7cdfbd782
agqI7DjH6FXER2dNJwVT,8,train,images/train/class_8/agqI7DjH6FXER2dNJwVT.png,0.039189,normal,da536c260bae74cf3cebd53596771b6ad887d34b966b7d3661162394e65c6e0b
ahXirbx93wGU1RMfLBCl,2,train,images/train/class_2/ahXirbx93wGU1RMfLBCl.png,0.058643,normal,41d860616fa25a1278cd65847baa793a848315331755ed53ea7aff99412e6ef9
ahwFAIPcS3yxg1j02KCJ,9,train,images/train/class_9/ahwFAIPcS3yxg1j02KCJ.png,0.000309,normal,e43622f0f63071ec61a6686b05869134bc5ac4c19bc82da989aa03c813886fb6
aiuJTcU5Swlg1LzpFjdV,2,train,images/train/class_2/aiuJTcU5Swlg1LzpFjdV.png,0.003551,normal,84f5e8cbd479c6ea55b91b48121e7acfb9338fc11f3366b3f9760f1d6a68c935
amGeXDTwCldUsVBHPqkr,8,train,images/train/class_8/amGeXDTwCldUsVBHPqkr.png,0.000722,normal,49763fda469f98d6cccf40e3db5352a00e73801e206f206f66921f2f09933572
anChwpjZ5qmgWJkcyxiN,2,val,images/val/class_2/anChwpjZ5qmgWJkcyxiN.png,0.006498,normal,fed2f474f9ec0deb2931c7131d53fc29fdea62dbab3b2b14f4b8f10e861cdf4e
anNmxI0dCHhXqo6QWYyk,8,test,images/test/class_8/anNmxI0dCHhXqo6QWYyk.png,0.070943,normal,699cb4df2c15d096558c385696ced28419326d997d27f7be76594087b09fb673
asKPnzUXjShMc0Tl6Wge,5,val,images/val/class_5/asKPnzUXjShMc0Tl6Wge.png,0.559293,caution,8f2b7532231f091aa655c08d87b32c2d272c63a92b027439ec099ee3962d55f8
ax9N5uRm3QvLVoWJnZsA,1,test,images/test/class_1/ax9N5uRm3QvLVoWJnZsA.png,0.065255,normal,08d8e9fab271fc53c24f49597e1541e0622d573a006b98c5eb4b2fcd60ec2bd2
b3EWAzP4jaUevDKZrfqt,6,test,images/test/class_6/b3EWAzP4jaUevDKZrfqt.png,0.069669,normal,661a644afb356b2a4ab3c53119d4d9c851020e5ec19da1b60c0abc2f8f3ac781
b59dlNEacoYUAyeR4Ipq,5,test,images/test/class_5/b59dlNEacoYUAyeR4Ipq.png,0.983808,review,886ec36202df30cce01ce99c903e55476208ad585e9a668f144cb093bc3e4210
b8KgVcy57AWMQtHEqdxo,9,val,images/val/class_9/b8KgVcy57AWMQtHEqdxo.png,0.256526,normal,113f469a83f703848f99468659bc65567aa246b0cf465f71ee43f24acb69f809
bE9uDl1Fft8AWXGgRVmx,2,train,images/train/class_2/bE9uDl1Fft8AWXGgRVmx.png,0.005844,normal,4d50eeb949024c0103938c56c0ee92efa501a82811896e19fd9619ccf4d36fd9
bFouR7d8lxgEqsCtMhOj,8,train,images/train/class_8/bFouR7d8lxgEqsCtMhOj.png,0.070943,normal,729185b7a400f20ed590a75d53ae5e702e8cd88d94ec55bd1b2a6a0a78b4ae9e
bG4TtEiph3JdyZCNsoz9,4,train,images/train/class_4/bG4TtEiph3JdyZCNsoz9.png,0.200391,normal,0b82814e52e68622cd3a456cf08ad4f01ccd758194020bb16761c152e605a24e
bGPHZFpAL3N957064wzj,5,test,images/test/class_5/bGPHZFpAL3N957064wzj.png,0.522499,caution,8285566d6e2ec90907386bb9d02c0f82897b196857c2693b48ecc0a144ecf3c2
bR1ugX49KAGclzFwkJ7j,2,train,images/train/class_2/bR1ugX49KAGclzFwkJ7j.png,0.007798,normal,b46dbaca1e60c302bb6cc558657f68b604de2c368accee8dddd347875104c68e
bRKkovBDCAzcZfNJ7LWH,6,train,images/train/class_6/bRKkovBDCAzcZfNJ7LWH.png,0.03732,normal,edc5ff2881ec5fcd063f96f13b223df93653392de0e651012fef2535b6bc5703
bUBIJjfCntiQRvzh416F,1,train,images/train/class_1/bUBIJjfCntiQRvzh416F.png,0.069111,normal,a48706a5e39d3db227c0917c0bf9ed7535ecf2573e6c4120c88602dddb440488
bZl1kUSLsMrifRo0cnIA,2,train,images/train/class_2/bZl1kUSLsMrifRo0cnIA.png,0.002529,normal,cfa408b8403750d05f3bb68fcbff59a6dc6e1135cc2a55a33c32b9505b7c4f35
bZz2OoQmqx0PdGBhaHKk,7,train,images/train/class_7/bZz2OoQmqx0PdGBhaHKk.png,0.99242,review,e3e7a631019069c1794e5c4309e9bdc1486af2ca0fb7a8e4aa319fcf18a183cb
bfcBD4vaOtUJG6K5imqx,6,train,images/train/class_6/bfcBD4vaOtUJG6K5imqx.png,0.000859,normal,5bf303bb930b27c3522d62620a43abe1b558b39eae1ad700e742a2bf0245759e
bipFgQ8uwHkO9rnRfWDC,7,test,images/test/class_7/bipFgQ8uwHkO9rnRfWDC.png,0.99242,review,add0ebcbe94abe0b564aabea0deb303b685b63cbb9314e117c23ae0f20083837
bmX4CguMr18O7DxThdiS,1,train,images/train/class_1/bmX4CguMr18O7DxThdiS.png,0.042176,normal,4c9ee75301c728f43a92d628207ec3574ea18a4b87caffd36ae051364e2b7fd8
br3oAnTeGyDp97XkzCOS,6,val,images/val/class_6/br3oAnTeGyDp97XkzCOS.png,0.022454,normal,514ed7fa90cbacecfa2d87e69564465b938c1cfa3af1bd39e9b3fbb0ae3d0877
btfgZzCVaKSudFc6E79o,3,train,images/train/class_3/btfgZzCVaKSudFc6E79o.png,0.635993,caution,3961935d9c54dc00593433a3f0245829eba20c7ed94b3d9c9a7bba9b8261fb8a
btnjxGM0mzXWZOys5N2r,9,train,images/train/class_9/btnjxGM0mzXWZOys5N2r.png,0.000255,normal,3885d5fff7604c367c55daf94167eb27cc29c6bb4d7cbcf3830d41bb5a8d23db
buBXk0VawKfpYLytPxFj,4,test,images/test/class_4/buBXk0VawKfpYLytPxFj.png,0.531136,caution,285044c0c43796448d66737846413fa97a4cb65f8036f50efc7112c2e390a516
bx3MXBwc0zulDOa1UqN4,6,train,images/train/class_6/bx3MXBwc0zulDOa1UqN4.png,0.000445,normal,d302bb090bc225c5a7be10f047c05ed0a694d16d866d300df87565fcfa3e6837
bxj8HFNn0cCiAW7GOgzh,3,test,images/test/class_3/bxj8HFNn0cCiAW7GOgzh.png,0.663411,caution,4ca77114c388e6075c138aefa8324a267590536e655f558216cbf5be234e3fa6
c1SrgTA3MYaeKktWwOiF,7,train,images/train/class_7/c1SrgTA3MYaeKktWwOiF.png,0.99242,review,96b91f6e2ae42944d61d806906060d177b5626c425bf3f417ac5f2c2952fd9ee
c1VozPdAFBwHfagjWCls,6,test,images/test/class_6/c1VozPdAFBwHfagjWCls.png,0.043959,normal,6a4a94e59917a926e6c6ce844d94943bf204e90139973031f5caa5064d04ef61
c8gbt2qHrVm9z3OyCIkD,3,train,images/train/class_3/c8gbt2qHrVm9z3OyCIkD.png,0.638374,caution,83b3510cf5c689eb4ecc1d053d7c1fbe5699a5a06afb936476acf691176a0f04
cDa5BKpzw9GqnArQfZ1L,7,train,images/train/class_7/cDa5BKpzw9GqnArQfZ1L.png,0.99242,review,b522f54ed7cbfc0dca80b9b23d928fa001544c834d140c67aa32bca1a29545e2
cHGNtfV2oq0UwBWSgA9r,4,train,images/train/class_4/cHGNtfV2oq0UwBWSgA9r.png,0.451319,normal,00088dfe0a5ea0b506d986cba82a656693d1bda52a2e3da4fe684145af6837d7
cOpJEz3VFlqX7dZDxUYn,2,train,images/train/class_2/cOpJEz3VFlqX7dZDxUYn.png,0.011114,normal,c1d41dc51c588f0d3efc41688e462d8a85cee24bd749637f289f75964a803463
cP1LKEImqN9zQ5eXpodG,1,train,images/train/class_1/cP1LKEImqN9zQ5eXpodG.png,0.056975,normal,83b876b32b2d44fd755bad5cd0d9bfa0e4ac82503b166bcaf9585c1c909498f3
cSI0v76wsFjOKfTJiQgE,2,train,images/train/class_2/cSI0v76wsFjOKfTJiQgE.png,0.000777,normal,e9671a68ee3b25578f62fe602e8908ddd0932287d252857b0c6d9b6c1c87b6e8
cSMXzpQ2q4nCy5UfPBg9,1,train,images/train/class_1/cSMXzpQ2q4nCy5UfPBg9.png,0.010139,normal,12935dce07a5f37208e82a9e8df9da081b43fe4cad32fb2d0b7041bfa5046100
cVFaWK1b2dBXCho37sjE,9,train,images/train/class_9/cVFaWK1b2dBXCho37sjE.png,0.000346,normal,fa86387e20656b6f9c064900965c9baad2bc6841af971efddc39accea7abb5bf
cW5hky3FM0QIN8faz4B6,1,train,images/train/class_1/cW5hky3FM0QIN8faz4B6.png,0.028284,normal,23b2ffc65c40d6651b28f7322d13e2baa92613613a3b59c0aa67fc0c34387f4c
cYb4XuNSqOA9IFLHseG1,5,test,images/test/class_5/cYb4XuNSqOA9IFLHseG1.png,0.553564,caution,09d917aad930313cc27fc2cc2167316db82852d9e6ea611d9290ba3edb9be8ab
cdgKHZbChnaLEqFDRjvm,2,train,images/train/class_2/cdgKHZbChnaLEqFDRjvm.png,0.005713,normal,3b4eb36bf6baeff31e45d23a86350451e53d489916937db8db677a154f98bc95
cdlgXf2EV9sOKvn6Dwt1,3,train,images/train/class_3/cdlgXf2EV9sOKvn6Dwt1.png,0.662887,caution,c6e84fc191bdc4a681a7cbe2558a28e5915321a30f6c0b092becd0b290e4904a
cez31fjVZOP2g0nwD56K,6,train,images/train/class_6/cez31fjVZOP2g0nwD56K.png,0.113993,normal,425c78c6679328ed829ca33697860d31da48fbbb22349af73ce5c4e73df07938
ciaN815k3pWLnQX9oGRU,8,train,images/train/class_8/ciaN815k3pWLnQX9oGRU.png,0.012327,review,07f361f00c0a24e4767c7f5875f8e9830278f8210a6ab25b18c647b1ec83b8a5
ckaHuew6QN1dhb07q2V3,4,train,images/train/class_4/ckaHuew6QN1dhb07q2V3.png,0.204782,normal,b162e844215e9b936227c95e2f91e807f877da36cd073e82012bb08bb3780e59
clCOkQxvBKzwWaPZ5RSH,6,train,images/train/class_6/clCOkQxvBKzwWaPZ5RSH.png,0.033767,normal,fa486d1a5ea2cccfaca6fc9b2a9c139e6186df72271b87750740a26b1454b9aa
cluw4HMDRQ7dhYIojUg6,1,train,images/train/class_1/cluw4HMDRQ7dhYIojUg6.png,5e-05,normal,25a506a60be881c9533dcdd09eecd8a622629da0636735414c1ecb0401504e3d
cpThD4e6b0CZzSmG5wjy,6,train,images/train/class_6/cpThD4e6b0CZzSmG5wjy.png,0.037209,normal,e8539be47f267020b16d55acc96c8f5a5d67876c642256794be8fbc28e8d7c89
cqhpxUkoCsVYuHJm7K0n,9,train,images/train/class_9/cqhpxUkoCsVYuHJm7K0n.png,0.00218,normal,139e4027b7cd098fa287b110d2840709096a18546213c603b1feedded3134291
cqoIY36dhwfDNrnlHJsx,1,train,images/train/class_1/cqoIY36dhwfDNrnlHJsx.png,0.732702,caution,5d070934d2f90b83ef54aca072be962b83da16d4ea279628792c23761c86fa75
cuQANt4oBpMzmYKRkGf6,7,train,images/train/class_7/cuQANt4oBpMzmYKRkGf6.png,0.99242,review,52324265ce968a8dfa067c0fe86d5693d3ed7ade1f022e5782f3090a84fb2677
cwLo2p34lqzMiOrT5PAD,9,val,images/val/class_9/cwLo2p34lqzMiOrT5PAD.png,0.133156,normal,1e098fe82fe296e58f7e5f8bca93abf8e464e6bc3f444d3a21af29cae809ba18
cwMuz2CjEtOdNiA5h3ya,9,train,images/train/class_9/cwMuz2CjEtOdNiA5h3ya.png,0.002162,normal,01e73942a06b85c0f0db62d178fd8586881ccc061ba6fbb2c6d29db9a37d7352
d4ABW7XyvPzItZuoQ6MT,7,test,images/test/class_7/d4ABW7XyvPzItZuoQ6MT.png,0.296009,normal,7197c326b9003a8832ca8dbc7426ab69b5ef7327cfd1119b8ac0ba28568b9a4b
d4MZmSTpJQuP5yh7cl8W,2,val,images/val/class_2/d4MZmSTpJQuP5yh7cl8W.png,0.010259,normal,4fcaaee98e6d431b329956bfdf129b3aa7e2e4705992fd6faa36acf6fb53d584
d69TJVnLQBqZCIaY2o3E,9,val,images/val/class_9/d69TJVnLQBqZCIaY2o3E.png,0.000317,normal,1747ad8183fe940a3c271b5dd94dd02fe8e0fc8c51413a533f6bfd8219d9cfbc
d6Jnl1vc3OWsVPMygQBt,9,train,images/train/class_9/d6Jnl1vc3OWsVPMygQBt.png,0.109429,normal,227fb022491884eb6417ccb05824c19c252acc23d223ce873d272c4ad8b30b92
d71upfoW0wskv2lz5O84,9,train,images/train/class_9/d71upfoW0wskv2lz5O84.png,0.003474,normal,1826dfec10cef5493fbff499e45a3fd858b7d2f765a4f0ac8ce5c6fce3897750
dAW1p8eljnvTZCgtfYHa,4,test,images/test/class_4/dAW1p8eljnvTZCgtfYHa.png,0.575892,caution,c039738225029487c6e12a15e94c7376c3cf1da3f0d373b7aee2d37f54f2949f
dAabnhJ37zorISO68q4l,2,train,images/train/class_2/dAabnhJ37zorISO68q4l.png,0.014888,normal,b7be56d4ef9463520652f3a86f689d86a949435f3388b3631706babe7cdf02b7
dClSn1heupsZWENJzmxQ,7,train,images/train/class_7/dClSn1heupsZWENJzmxQ.png,0.0,normal,0622308d44bb96ac38467dbb4d4658ee55467a4961e694a05f334d06ac1b1c52
dETSCuIZDapLP9AlJ7o6,9,train,images/train/class_9/dETSCuIZDapLP9AlJ7o6.png,0.001327,normal,e9dbca3e7b88aa045227838db734bdb5224b7b8f0e3b0a19f870ba15ef59a3bb
dFf7OsbJGliBohLWMk58,9,test,images/test/class_9/dFf7OsbJGliBohLWMk58.png,0.006633,normal,9a8fb1e0d593cfbb22b511be3d2ad2131fd9fdbac1628ec0bc733c5d7b683d87
dHQEF0MqiScAT2xoItZY,1,test,images/test/class_1/dHQEF0MqiScAT2xoItZY.png,0.153004,normal,755912754741d05002e12cc5783687f0107e0d4b495d15f98fe6d5f6c4e2baac
dHjMq0s9tDrBS6Fp7TuI,1,train,images/train/class_1/dHjMq0s9tDrBS6Fp7TuI.png,0.00336,review,9ba14a855c915ebc993deb2fe1fc10f9890051ae5dd302b907db215cdc37e52e
dI1vM43Nq9uSAlZYCoV2,6,train,images/train/class_6/dI1vM43Nq9uSAlZYCoV2.png,0.069722,normal,69a0adbf548ce9828eb4a4c14fefeed0e1fa767395dfa4d097b0ba6193559b63
dI8PKFeWtOSqDa9yALYJ,3,train,images/train/class_3/dI8PKFeWtOSqDa9yALYJ.png,0.636192,caution,7619abe675002004951f7348dc32a34d231ba1fe567265ddd1c6d451516fac29
dJ326HRzYfn0DZIPhjMv,9,train,images/train/class_9/dJ326HRzYfn0DZIPhjMv.png,0.116528,normal,9d9c750b926b573bec1970e1546f49f72aec3b279ed00d2ae69544c989501665
dKSWL08mXFJUc7VfA5YP,1,train,images/train/class_1/dKSWL08mXFJUc7VfA5YP.png,0.139648,normal,b0888cf57aeb3cb28d9025b86f328600592e9226e73f7a90918e0ff6f5735315
dKcE7Q1zuFViSaDRUtxY,5,val,images/val/class_5/dKcE7Q1zuFViSaDRUtxY.png,0.776144,caution,8eb6f37145541b3fdd4c644d2e2002d135ca4e9a47798a9550a99e50efe71f46
dLuRwUfn04V1ZsDpbvKP,8,test,images/test/class_8/dLuRwUfn04V1ZsDpbvKP.png,0.070943,normal,71c981e96fd3eb29ce90b50f5c18a79007dc8191784855d44cb2e33f2e09643c
dQbqMtOsVYrWDIvh8k2S,9,train,images/train/class_9/dQbqMtOsVYrWDIvh8k2S.png,0.002302,normal,961076598cc834d43ab73d87817222ee5e5a26a45324034f8479c7fab5a8c661
dVuxtiZLgQ8Na3DFbBlJ,1,test,images/test/class_1/dVuxtiZLgQ8Na3DFbBlJ.png,0.052124,normal,d8af0a481c2acbc23299d3c3b90300dcbde25a677e6a82d25ff55773391ee2e9
db03PLecsviEz6TMZCSn,9,train,images/train/class_9/db03PLecsviEz6TMZCSn.png,0.00181,normal,7f66ade3d4dd2c61862c65c6a0e74227813e22525b8f92404094ae04f1854753
dlDuzi87p9eAZtUE4w2G,8,val,images/val/class_8/dlDuzi87p9eAZtUE4w2G.png,0.070943,normal,8f13eab0706dc0c93532ba2c7d4c81b116bb4c2155f7f0936869bf4c30886e8f
dmHnoVODQABpur6sx7ql,8,test,images/test/class_8/dmHnoVODQABpur6sx7ql.png,0.758771,caution,8bae80bcea751e73665d7678d42fdb13a053b9bb6f57637ada54aed2fa97d788
dnKrSUxLP8CVasfbuWyl,1,test,images/test/class_1/dnKrSUxLP8CVasfbuWyl.png,0.054863,normal,5ce99bda2f1b62e8bb64c21534999d600bf02395d140f95d35e051f15e14661d
dolHJvDGFs2hk4LIPR65,7,train,images/train/class_7/dolHJvDGFs2hk4LIPR65.png,0.99242,review,3ace7237605a7066d9833f2a089f54d15cb5605377f0beb1a5db85a6b9f6739e
dqXuSezv3IJWonmGFUAp,9,train,images/train/class_9/dqXuSezv3IJWonmGFUAp.png,0.003581,normal,eac07b787efffe7d4958a8028d1047e409ea329854eca7c84d94f687bc0eb311
dv4yexuAzXwGUENnBhro,6,train,images/train/class_6/dv4yexuAzXwGUENnBhro.png,0.014221,normal,5d6160a8ad2fbb698c16bd847df6acf1f060fe675c6f45973de559a872eeb310
dwIXmJU36HYyvpC8hj2n,3,train,images/train/class_3/dwIXmJU36HYyvpC8hj2n.png,0.635993,caution,57fc03637d8c82ef7c6779a871b046692e1d92285f06572e5947f1467316ab93
dzValPwcOHZhJISqyp8T,7,train,images/train/class_7/dzValPwcOHZhJISqyp8T.png,0.994799,review,75b8ac50d66710cf20e9ddcf7e835440476abcd39ee3913816ed8aadab8591b4
e1RMvSd83AgaCQY4PT2u,1,train,images/train/class_1/e1RMvSd83AgaCQY4PT2u.png,0.002586,normal,05cd54c2528dbe2543c430e2f2b20d55dbc1f4bd1d85a1b665560b66a83fbc86
e2r6IncxE1LQOKFGgphj,5,train,images/train/class_5/e2r6IncxE1LQOKFGgphj.png,0.848013,caution,a83ab2234f0b3a246c3d4ad2b197e4bc2f87bf4da7275ae7cce9e0c2cd2aa4f5
e56nIVoiTlkJhuYb1pNy,2,val,images/val/class_2/e56nIVoiTlkJhuYb1pNy.png,0.009211,normal,fe924f021576b745ae813cfbbe06c1ef657d08f88046a5d1922293c774547ab1
e6woXQkDrjFVxIuOtdfh,1,train,images/train/class_1/e6woXQkDrjFVxIuOtdfh.png,0.009144,normal,155d7a03ba0aa5dea6698d2929a30ab26ff75cf8a9a823ce60dec8fa023c3e9c
e7FhuKwUW8LfMA2bxEDl,4,train,images/train/class_4/e7FhuKwUW8LfMA2bxEDl.png,0.568366,caution,bb55823d00ef39de4e0ad83ac0dd968177caba9604ef314cc6244e50fc77255b
e7JZ2kUbKHzhfpMRctqE,4,test,images/test/class_4/e7JZ2kUbKHzhfpMRctqE.png,0.523935,caution,4f7eddbd78c98b5e580b498736cb9226d60f92ed6d545125328d0bccb5f04be0
e8V74pOXQdNYs1HcTaIi,2,test,images/test/class_2/e8V74pOXQdNYs1HcTaIi.png,0.039263,normal,be92a180abee6dd08ae14244b769107e5fcb63dbcd4067fefee1bbafbb08435f
eECbifLAG9D1S8tMyIQY,2,test,images/test/class_2/eECbifLAG9D1S8tMyIQY.png,0.00454,normal,c0e8f785a8843e71e5a4625a6a4d6113320005369e2e66b8f380b153d4613508
eFK1IWckUmuM3oCAjON0,9,test,images/test/class_9/eFK1IWckUmuM3oCAjON0.png,0.001237,normal,2565a59baad6355c2bc96d50eb397708e21b9d4ce18033db570e4a465ed4e9cc
eHjL4QC8MPTkhdqtZaDV,9,train,images/train/class_9/eHjL4QC8MPTkhdqtZaDV.png,0.006211,normal,8465a5940567fc6bcaae7bad1b4333cfe2ec37bae8bd274212347d2fe520e2b1
ePCwhpaOtzJHT4QMBsXZ,4,train,images/train/class_4/ePCwhpaOtzJHT4QMBsXZ.png,0.370206,normal,a1b0c11d9cc81e656a45c74e0958da296234766f1f77b1b306110b2300c63042
eR5NruTbULqhYVFmt39d,8,train,images/train/class_8/eR5NruTbULqhYVFmt39d.png,0.759488,caution,7196eb0ec0a45e172a5a9f4c04ba7a08b560605ffdf1ad53ccd54b558ecf4756
ec08aukvwVXn76Fg1RBA,8,test,images/test/class_8/ec08aukvwVXn76Fg1RBA.png,0.047493,normal,4b3d9f4a31c7aa140a4ec22be6ddb131437dbcbfcea4740959aa2f5570b567a1
egpf3iObh8MlAmqzRDPu,9,train,images/train/class_9/egpf3iObh8MlAmqzRDPu.png,0.002203,normal,3f2f002ddb5647aa4c0781542235cf83518df4a910b7c9fd623916c0264c0d33
ei0C84XpoqcAS6v5ZExI,5,test,images/test/class_5/ei0C84XpoqcAS6v5ZExI.png,0.603377,caution,62cf98d762ac66ec34f7294f3063d55deff79a9902f3fcea03c760ef1a266285
epLciPaHrTu1gl4CW7Uf,5,train,images/train/class_5/epLciPaHrTu1gl4CW7Uf.png,0.780978,caution,c407dd5db3412d158275608aede611ff1ea309e3f4d1cccffbcd7ad7956ea33a
etGodBiH4V2DKrbMjx0S,6,val,images/val/class_6/etGodBiH4V2DKrbMjx0S.png,0.001245,normal,2c1ff5276a635643a1e5cdd4d6fab036e9ac88757822b01ac90a1ffa18db3358
eu3NlqHJxfOcWkZIR87P,3,train,images/train/class_3/eu3NlqHJxfOcWkZIR87P.png,0.486944,normal,48d9f23e0671a0a67553018c4837add8c6bef4912d5c4d50959fb0709ec220e0
ew25jRNd81oLryHW4ZVI,4,train,images/train/class_4/ew25jRNd81oLryHW4ZVI.png,0.191509,normal,504414dd61fdd33ca9f09a93aef968f125c5278703aa3365d74b76ed59da2918
f25CLhEsZYBuOwvoTjz0,4,train,images/train/class_4/f25CLhEsZYBuOwvoTjz0.png,0.409617,normal,26e1382e44147eeca54dae363cbd41010aad76603675635b6f2a1d473b581993
f2Vh4qUzD0ntxRFEJaMW,3,val,images/val/class_3/f2Vh4qUzD0ntxRFEJaMW.png,0.636649,caution,44c718140ed3ac3ee8f960dd13b4fd7bc8e145b26c86dcf5b412c1038e2fd0c1
